fixed_wsi,float_wsi
cb7ea2da72824e78bcab99d08c1d2a93,a3f53f94cc344d7197308e04b9673fe1
57f6410d394247058a34b57197a53dd1,127b41bb2d5b4fb2b9bd4b5a4b90fdc4
f188a818dc0f4997bde879fb597833de,f5e256ef54294bffad54b6505d5c37b3
aa8aa6e8a9954afeb738268e7c1ff8e1,b62c14f83e2645f887d0297a4a343c1a
576d00877af94673a89b8f4c4d9adfdd,e28cfca155a9478d9861aed19a9a40b7
0a54f8a939e848aabbd5f8e3ba14c486,5d6bb79242f942b087a6a574387e1aff
21bc9dc352ed416c91c0dbfa55f89677,874be63c1f2141db8e17b4afe1dca5fd
ff0ffb2bc87c419eb5555e0a5cbe3146,557296e3fb6747d19be4f61e99679505
0197fde19f5740b9ad4285ede46adb56,b051028857a242ea91dfdfb62dd75a65
03eacd3da58f463f94f47ef325d503ee,0cfe31f630b744e8ab53ca2b86cf719d
7208aa6ac5e04e64b691ed03ddbb048b,6a9cf68683504d3d932ead4ac615af9f
988edd80453a4ef2a03ebece13561b8e,43f1f1fa15054804ac849e7bfab0c822
6eac5422473d44f6a847a7366bfbb0f4,614b463889d14ac9be88f6d7bbde964d
804ca92337924145b9d9ac83a3bd611e,af769026e0a1470b88bb61b838dc24bb
a1119af823a14e81b59b4ca2f54216d2,3c3b235bbcac4120af7c88e42cd7a144
c739be0ae5424b5c9fbe054ebb1b1096,9aee39eaf1614fb4abbd5027ed575d14
586cdba9101d4beb814510112db895f7,1186f46be83a401a9642d34dedcbee1d
d340f3fde5b4486fbf30efe7162036b1,d37b4e0134dc473ba653cbeb5d4bdc43
07c755347b264dd083081c7cca8b8c23,016ae100abc44f65b2559969d45a6068
caac8fa837a04989bfdf1bdf7cc655fa,755ba8e0468b406db485f9203466298d
9e6d97b4345c40a1870407b7a5b2a4b4,3b46a094fdba405daac5e91746229236
f1d518ea0a3f48ecb62eb9e42999f268,c0895247dd7e4709b92f1cd404fccfbf
069321809d6140db8211d6e8b09d95e7,18fed91d3da1477fac2825afbc8787ec
83a78f00afb74497b1711600bd5e0296,f04fb0daac30411f8e75bf14360003c8
98b6361f723343e9a9fac1bdbbe2d1df,ab964f7e6ff340fa9792dcf7a4274c41
22e78dc03b5447759a8cd03e3109b8f0,5263ac63904c4177aecfb9867da81ac7
60b9f75e56a14b8286463ae87523f2d1,0434d9e9479d4ff2a6824f250b427a3a
7ada20362cc24d6fb8a7ee7d11aeddf0,a461fca74c194771b8bc3db0405dda96
f544ba42c1724bd1939a8342f93a7b71,d4af007fa2de4841a5489c17ac9858e0
409d099506d84c9787117ea0e8638c17,33614d4e160949f7a7876cd10d5f57d9
047fe6487b6b44bca4b54d96d064930d,2c5a38fd48a14cb692294f441b8eb0a4
a045b811b4cd435888c4c93fcc2e2d2e,b175c1f9a8e946e6a6152483b6faefe9
f52f292f1ee14dfda1b80185e8cfae19,f504f45e844f4a3c81be472c5c301f35
ce35e907727746d285c856d572c894b4,c4080cd973f54db09f9662712d7dacaa
176c3d0c7c6e4807a67d7fc622f1444a,2efa329630694a0698c91a7ead5c494c
e90788ca16c64857b538a9ac37344f24,a83e5e2741f84b8d943bf01b4a3dc869
61c5573742d14bc9b196fca6a6e4ce49,1db545935d45467c8751dbcbc5f7396a
efa4c255e64b479db15be7debaa2482f,845b6c343d2848ddaec5e5d52dbd1acb
ff420182f3ca4e889cfc6febbc75a7f7,1b120bc389274a559ff87cbaafa76b86
23dbce2349274de9a98f2b7fcc68a0fb,8053441bc17547e0b7a03854761f2e18
207a7c7424a5488a802d45a7850c6dcb,e80824a9c5144e008d4407fef863e2f8
acf547c2155a4084bb0be961dccae05a,cf5ec0f4260b4efe85260b449c710ce3
2e6318649b0f4bffbea483aa9288b48d,e19b9fd038bd42cd82666fb792713c88
fc52a645227847d6ab7b99eaeea256ef,f4f016404c534b64add8498dd262ce09
a601fa415b294435ad609cb155d71e73,3af1e9110a4240c6914135c9a4aaa6c1
b9517ee28d7842dca75bad3281def34d,4bfa0f8a17ae4b07bcbcb3990a8032e2
4df010ebaf94472882f4c2fa403a4210,e4220bbc70044d54a7b3127a2c8c64ca
534685b48310410ea32d6c92eb5004c9,da9409bfbbaa4d41838de915707aaabc
9d3d0bd212824e9cab04b70e2d9d88bf,b200715fc8e3437f92f22baccdfa9cd5
6f3f43935efc47e482b9c10db9842c95,ee36f8b7375748c19b12a7ef316081ce
d42f9e2dc7734853b5ae5c0ff6d103ea,a670166772464e3293ed64a259420376
1c4f26539b84444fb6d601af3c5522cf,4dfb532b146b4cb3b91654c6d37e60ac
08ee479d3808441995736b486ffda1dd,75acc62632574e9e844f0eb733a63eff
8a561a1815e941459dd71e8f83015d79,036b43e47e0e4378b7ce27f98fbaa404
f14a38c833944a1b9329bf7a54367c9d,8d74b4af44584e7ba6e873845822d318
eb8d9164f13145889dbd7f270086b074,4dd2d00da26740d8811a2b0b159afdfc
b9cf2e21c7bc4dcd915ef70509094567,f7aa0f6a5e03494dbf608416fbdc704c
e7066eb4c6d140218823e253ebac009e,88f9549311f84f92bb530cab07eed76b
ed743b395ffb48e782006b45f8d52b0b,f7b3ae3513a34490b8a401a8a2f21c6e
f9b2486e3fc94185aede304f8d81719d,aac7b296a08a430d81933a939f6bf932
17888a018a74437daedcec78f99c994e,7c7019d97c39422db9811cd4ff67bc0f
7b13a69ba2f6432b91a28a8b3076f615,438c3abd5d1a43798718472a5355e0aa
94651f94e0a949cc910fd1b7967d367b,60ff98ba006e427d84c6044d21aa56dd
22832716dc4e4ec5888cb8a3b5fa6351,08dbaa4d20ab4c4c979260523180c865
04021f5a9443441e8c1f71ff41ccd2ad,59c1075f2a7e4544bc7d401a81d14e29
f9de345931034cfb90b4eeeb28ac4da5,de2db7e95b2e491785cdae60d54d52df
05f2eb5f5a2c4ca5b394ad35dbade6c2,74b8fdd439c8480abc4b2fadb917d580
23b00db8446c44e792cb204d958fd5da,046f1a41eefd40d7bc9943fdf3baa597
8a2c6b28cb6a4fb3b83ea7b60f77e8f6,5fe95b180ec2431fb8091b9deabf4432
1c60b71c127b46258d06f55cfd36f1cf,93efef2375be4e1283937d39f623a75a
aad4aa82824b4fe1812a9b97d89d4ac3,e7e13d7be2cf43f6843cb9df35eb9c2d
35bb9e8e9a5b48bd99ad836d1871337b,d8e103405bbc4798a4af53e48efb48df
dc3cdc9834f34ebaad009862d78a5616,cbc28f42c92c4ba89fbf291e118c085b
9299ee9dcbe04aaf9816d9edb8fbd70d,7bf100f350e8451493317cde006df8c7
bde817f282e644ff963dd08969f26989,861afed7d37d45ee848a83ff0eab5292
c561003c467944b8afc2610254078047,40b986a1c15f4d06a77171262e56af91
cdeb461f77a54e44bb316536a2502f04,80c79570b93342d2842f42278a0f1919
f2cc8653b27d42f4842607eba7b33040,31a021c4386b44a9901b70d642afbe7b
2eac0cfc11214f10909c01076bb2211e,ceb69bce59364eaaa50c2faebbfb9587
1d87039edb3b47719b355d9d5e1cba6d,38256e0f60bb4909a8069c5babb7f012
9ae95de8c97942d2bf1f3c80ce69e91e,135f12e7e33a4ff18e70d4385f316a6d
56909ed0b3db473ca43894ec74635bec,bbefec5ccfec4f73a1a67cb866ca4fe8
64294abccb8440649ae20600fada80cb,2b01ae8d68fd46e9bbaea0b0e43e0565
a79062dd85f2489bb7c12392f5e31de1,d678dae6acf349b08e4acbfab37a4886
33f614d0711049a7b66ef2d701d6bf8b,ba5816c67ebe48929a80ae9ca20737a6
508c2c9fc2974873a22b6fb66e6b76cd,1159f4767f394c359cf2e0ddd373ab74
c20f36af5ca94422b1384063e8bbcaf3,e7c27b7a2383436fa524dcd7b6d59e23
870c39448ce74db0b01afdae1b97f562,3a089a4161ca43719774236fe4a6cbd1
acc37cfb68da41f98ae3bc27a9aad6f0,dd36e8181f8b4bc09e959399d8e0c1da
0152fe8018f043ab8d3dfb361093ed43,bccb3f13293f45c6afc3b25b23c20abc
3e9f83efa6274c458d733e3d48dfaad1,374d7139c2534d3bb736a2cae28c805a
05adb172ee8f43de82314864d8df135b,05941e99c0e849e4953305a75f4a6f61
6d1ae8a69392426999dcc4d52c3a2a9a,08f59026016b41d5b26bfb54fe664bf7
f40ca18bd0e841f4aed05f47c8914779,21ca74a6bf594e2b98057d09adc53ecf
82aa42b79fc64925a3b0f9202d8f4b7f,42a2226adac34d8cbc567df5829ef10d
4c8e7b33341f48a1af02fac1d839f4cf,c87b5acb79c64fa8989817a1f680d379
fbe74c13c51647f88c3f57d3a31942f5,1d82256d91b649abb3af917d0244b614
8b6db48960ab4c87afc553cb55bff131,b5b9aef7e58f4be499fc306d71bf38cc
891be9c5c75241bbaf9139db9aef8ce3,8eed66b3164648d9bd7b07c45f8c8faf
0942846979654ec0a4837362fbab3b30,e96ada4d7589469cb0fa2e547d137642
a972311b507a4ae69a2e400aa455b09f,41b9657c781b482fa0ff029ae386a8ac
827c7025cd8041c1b4663ccc6511ee98,10f0aa4d690e438d876f867a6ace62c0
9d4b2f65426c487db9bd3b43066cb0bf,e8d1a3bb2e21434fbe0f6cc7993a162d
22b757c8706c4411826a0dab88e4f65d,0f5b08a353d84bd9ab46d67cc024f0ee
9467dcacdaa04e4ebe04c2ef50d9c480,bdf01f72fdb94a6da4da24fc91a3c433
70e51f7be1b14024bf828700d181534a,f0b88611a39648fd951583aa90d0feb8
0a6c663dc8f04d7e9f7422f6c07d6ea2,b5a7acbe87cc45cd94f7d36e3913c351
c9debeb488e2481f89c3a65760b342f2,d17724c17fce41f6bf40a016b92fde90
47122b75e0ba4aaa83471f2d8d54881b,4456a0641f5e442c898e6f68974d239c
b0b49f247a194ae7afb9a9742c18a9ba,84f7ab96008841618c4f524b82979824
26caf4fc53b740a0b1845a0ab8c471dc,8d0128fbf92a4b5ea14910b83bd9af8b
a67fdbfa181d458196b53f812d5aaab7,54795408242c444580f3934740d99fc3
2b564dd880ae45959e8270fc482fc4b7,5ff0988f640645caa625ab4bca48d75f
09ccd9c864194bb2990088348369f291,1a4a53febcd041f3bc12929b7d67464f
522e3f5e6c8a4818bf12f1a3535a4f7c,77ec6fd4207a45309f88920d566fd7ca
c4f6c74fa6af45d4b9f1b4d3f398c1d6,8c249ddfa41e4432a5df5f31b166c625
25383005ca41429f9977f23b91b471f0,b57e4d039ad64462885ea68e46c0fec0
1b5e111a38fa404ca6e88c29d9380b59,3d0c02eaaff047a5b851cced1a8bc9c0
9f5b61c5233b4e8092e889c89c2cc8ca,40505275ef0d40a0901d6c59d4189561
d4dfed347e90404a80b570b511d85582,1cd33b7e5d784f50bd496c53847e9312
9d5ae7ce3c4f40a78bfeee3d2215f374,5018dd6b156d433aaa852342e84383fb
cfa85a16a4a64f85b675e607d8a6100d,ab0152830e624b03ae24c4f2b22adef2
0eb8960972514a218674f41585d88090,d65d77da6fc5404d97942f508e3067dd
371caaf63bb046ac9e57ec65d34c280c,f13b9fad8894445490a867a0fca34bfc
9b29a5db37a44cbfaf03c1855d0d614b,3168ae229a364bb6989d1b09f2ce45ab
ac73950c8d654df7bea5afb92f0bb76b,b9935192530b4d33a5a4d8268b44db26
58b2cda7fcf74f3bae2ef4bc44896933,92e2307a24b944cfadb296cbc71525a6
2418e797d6fe41df9301656340517fd5,04e18bb67cf44ed7ae6814e7c92bc84f
abcc07c925ee4129b8e89430cbeaa275,33ee15f9be94439e891b6f75ac75ab3d
f84d1dde19a04e4ea6881587c21ae623,6fde0fd42f6847dd8076a4abc3e81065
d384d08aa4dc45d08921d02697cd185d,2d2a077a6faa416fbf838ca435e32392
626376c0c1c24d199ef159750f0b7615,de41ed24e6f84c6c877588b443867813
bee2daaf88be474081526727f385dbb4,207136b1501a4db791e6988df1311eb6
bc499f50586e4627b74f3295359ce575,ffe7099abc7b4313a6d59ee4041ee31f
c097191d4fe7439c8caa96684c504644,eec1e2a7e45f47ef8178deebf7268220
3190e24ea43744c0a1412c8e7efa6cba,39cad8f97e5c45be813761f89ff1668b
1ddf7c9be3f447fb90d10b9caffd87f4,ed6f8c6a76af470dbc33557e41e5db1f
d5961308c04942b78e7d2ba98c3801bd,bc2d2481ce114bfd9ff855a6a37e3145
e43f6157d47147dcbd380a777a9fcb5a,a5b1b6505aa740819791c171763ef660
a12916c34d2049d4a11ce3feb711d75f,e6f0bb0ba7b348ee97d1df2f240a1fb7
42d599d13df345f1af7ab032166f299a,1897ecf061044955946c5ae5e11f6306
eaa07627fce04ed2aae0fbd3fc528e4a,52913c4918924a3bbefa5850b99ffd09
5a391702da88411bb072ad5a4f260608,f9ff2daebed540be964a82d61d5aba8c
2989181d41454550ae5db28c3f6e273b,77b9a004c5ee416bb0ac3f3a6135de3c
fa8f02dcbed74f3290e770ca893d1fce,05f4438ead934e40b082575e49097b4e
ab0a2546c1864949af62e1d312e5a309,90740006425f4fc6a0146aeb0fb22c07
555753f4a6dc4d76ba8216ef6000b199,560bcda6c93444edbbe1dc44cd0e6e24
241344176dc64586b4c2aa665c74f125,5485c11c242b4ecc90f194e19be1d6a4
5f7a0b957fa147c8833f5052a9598e7c,54ae0be00b464bf6a826f0dd816d9a71
e6a6e7e935ee4ac989fe85441b32b783,28aec5f9b3914f28b9340a157364b856
5ee84807cf5f4ba9bf86fcf14a88944a,f5b4ff21065b49cf8c526618ee8914bf
acb5b6441ba74b8ca823b7518e685d14,3efd463fecf94e81a74f6a5f069180d4
d6f24627cbd94897acde0e06d5c6f7a9,e20889a76943403fa26ef7e1a573422a
2614a8112d714c409b3f41b9dab89bc6,a472d563467048af9b063ade17a76f78
19cfcc3429c04295aafd4f706afb55ca,58bd7c8f3281498f8a63d07242019b7f
5fff0f069ed64d068c27baa6dc79e1b1,0d33bbdab9e545a2b78a0edcc53dbc95
90a687347426496d9ae4b70b9d392484,0cff250a1fc54cb197c303f7cebaadf2
78a71580e3d6492fbbe6f61419077957,130c9bc34fcf48bdb8ff8f89e7766311
dd52691af987480fa773b3dcdca7295d,adf292e8fef54984ac10fc5101f6c25b
ead44d93ce5a4aa7abb6f2a2e4b018b9,8e7847da531b4ac6ad082fab550d72e9
c04a75cbc57d46c5bebc04f705b929a1,52d2376a58924acbbf11c3f8df667d64
20f0f3b645e34f8db199643178576ab7,a922cda8123e42edbdd0f7bac81c7242
fd4527ac5c6d42a0a8dd96710d0936a2,aaffd8a018d14280b9ce978ad06efc9c
c9e8d0022efb455a840063fd2b421e0f,22c41d19fecc4aa8863bec924102d408
f981ebbd232447c08cb51687e9da1ebf,3d0fc50ac8b6429bb6814b54fcbcca4f
4a4b299211034e338528286df94f3794,5d95d369bda54880bbca4330cb1e318a
937cd72c86884679bc676461db57fbf0,e49eac50f4144fa683c1f109d5218683
54cc39483df94fcca2e7a625a54839fa,9cd1b211b35f431aa771a20c4d98fdca
2ec3c30d67b840cfbd132d423b99ca51,c678eed3d3244282a8a801a68b226bcf
619777a4a6a44e8787e9475854392fe7,3a4e2c879f754f018b885caee9b76b61
ff234d3bd62043999f3df1b779406460,b7ef332c55ae45fcb36db85b467874bf
105992221104440dbf25d5f3b0caaf68,a7a32ef1497f48e6a392015b54658ba9
717b16ffced1450a94ae60dfa4b35e50,cfbf49f280bf4ccd8060a53fe0d5490a
c69e09473ffe47a289ca0d24f9e231e6,e577ae6859f049b39a549fc1b8d845e4
0a5b19273c4245c19343de9860356ced,4cf5ee93fba4495b9267ae7a7c1728bf
3246f5b2279a4c458e68420bcdaec778,16a6cc3f91bc4ec68d2dd0e46f07c59f
825e022b14ae4b99803fd18277cafc52,f3e6919e4dee4ba7a3d8ae0b9c14d5f3
46492cfef8fd41e5abde29cc4694b995,c1d127e2650942a79659e25ce76f1715
48ffa488146d4b9cae7d9a3d12198860,fb03f98c5ca74568bbe599b39064beee
44adf9345ebe4e778b9f7f6270ffe464,d21ceddf637b4c2fbd86765cc6a2100f
090b67dd2ce14210bea1a3f3eb49aa74,57c34b7f3cc74b9b83da4de1ba9e80ed
29f246be3f3746079188e35492664b14,74f118ca1c1e448d8965432dd84db53d
0628b8cd8efc42aeb412c20f10380c32,c6abbdf663d5479c82f931c6a82fc15b
35b2f58edeac4fdcbad85dc0bd83981a,9c59caa9e74744f7a8ec554b0bc64177
546beb21b09040d9a12f06f4c4ad03ec,72907277212b47a6a9502892186ceee3
2c85b94be94d4a5e8b4645ca2584607f,4aa69edf38bf4cf6a56f656545b61169
e043a787ba864d8298bdb0541098bdc4,eea4d49ef7574029a1ffab3cc60426df
99ef2013aefc40688f459eb66547a2db,1c88c2728df54073b8af3da9a7b87f87
82ca2d63ddbe4d0eb8ffa0f353409fbe,08fdbd2bc8ac42a7b7aa7ce991d38cd5
cc634eda249b47659492cd663b60641a,410e1b128d7f4721b379a8835e47966a
9e844ecca619445cad1696d05fabe69b,e1c30c14492646eca9b6e21fe9089bbb
2a02308be62e4db5a38d08a62ac3192a,03fd1039d6014d21b954fa3031102ffc
b726b4cbe11245acaa2b42f0545bb906,40946ce0b8dd4b8d871ef44f69ab9c6f
d028464561b44c8c9aa197b2e6db9618,ff90941315384f6992b3b448a84552b4
8bb0597172c741c48945263d77d47e92,deab765351474682a59224b9102fb758
BROKEN - can't scan,BROKEN - can't scan
a906372eb1cf4f459b5997b02635e084,eebc43a8cb28478cab18bc8b04a05fdb
d36488727a6b4aaab362f3be9c55389b,3c9fc22d199a4630ae0786d96166d5ac
bbd64983068d4c13875a369c40b3d2c0,61b7b4ba8d1e446e9e06529e966349cc
97c8dcf2da484bf586bcd92205a7d3b2,5ab806871c904b67a3c60309774ef5d2
da7e88e36a2a4168a348453d5871922d,bbfeb187869544eeb0af0a459feb3f55
df6ec1bbc20a4bca9f923f18c425dd27,bf2e309d24e2471dbdc55e26e93c80e3
5b91e3a648da411ca55577a85e561ca2,221c0f4c632b41729486435fac46f5ce
2499cee46e9544adb8ebc53913295227,37f0d4cd057947f48053d62d6f747530
16ef5276e44249828470affe42172602,e6f88573985348d4bac6c45fe442b2a9
4d209b023dd4401d8fd8876f0beedd54,69b8d8777c9942c69a3d8aa31dcae305
60da618cac9f489598f0e15b27bffcb6,b074f4d00b83457c98532c8c21a7c87c
f72bee4812a94e8f851bffb06d0a8071,b3b5a3993f7c4cf4b10fde482a2a8945
a98f72232c554cb7b471be163c7a271e,405b17a206e043aeb454520acbbf96c8
d2fd8982d5d0402ca758a751d87cfe34,d9a262398d4f4c1f83ec7a8d2d5460f5
3dd71c3b316f4fc29d5d6f158208c56b,656a0e77d96947839ff28e72a66aa7dd
066f7f13aceb420485f0bc6058eb7fa1,179c1bc2e2554436b547203519d8a2c6
aed0e6c58c6444738820caf383de4fb0,2c5c9ab495e6461e821a3dab50f21a43
f4db818c1687407fa503f2c7e91ff823,0cc2f300dfec4a739b4d795a18290f1b
31bbd824f8034789bfb5d604c2377274,2894a754a4054e2cad6eb7df8a2c288e
889ad08a4b1941ab8be8bf057a4f4443,8e294e5d75ff491e85587570094cf302
79c391fe8c4245cb9fa2c4c9c1fbffb5,535c87a85cd64c028e1bd8ce3dac8215
e3a6c61b5e86436ca932c4b8f7aa13de,323382ebc689404f8c8d5e2ff626e0f0
ebc24b9df5aa45268232905b81e8abfc,92cc0330ea964fc19b0c3fbd28281158
903f6186a1e647e29966e2c797cdc226,7ac6518148994f9e9a97cf7196c85225
ba899465a3424d7081035ad533e46018,1a68a184a0c1498ca08993b57f9cda10
aaa3807ade6b4f5fbfd884e50232a66b,3758ed2292aa4dd5a2c9008721ce4e12
fe743f469de546768eae433f8ca6fdd2,879f03a517dd4d129f6bf7ad55bb6ebb
82ffa276e58d4f808a328eacf6b9f380,ec4da366397d464a87ec8de384616478
721edd79cc8e4a9f93b336b9bab54c9a,af49ca1d8b24455694259a68bdaf736f
ffc12ac296f94a68b3fc376d33005f87,4565c6cdacc948b69f7ca1b4215153ab
36d7f7d7fbe34bdf85cd611142e2888a,e9d482ee5ac6446381f35abb94ad71f8
72150d158d734106a526aeff173cd87f,4c9609d8f88844eb92c134e9ff0ba24e
313c4680bc7745ea820e90b2637f6d9d,9a42e63da6034d2782046bd63e9d0f3c
6bb6f49523b245d8abb6e25f9df53dbf,d20ab2decc034c75af2742adb2c20aeb
4575c17af4724fb4aa7d69c076f9cd98,1520208559d14e87ac62b13d89c959f7
43f7432c54ba4492a8cd8c3028b6c063,f89fa6e3c0e145a9b01d0bf97ef10ecb
c0c68ebfdc3a4a1c944c74795979aeb7,00ce888ad0f24896a703bd661c1a5b90
7fa8147cbb5546b7ac4ccd0ff09d70c7,9f3d122b46a24604be7ba6bb097a86b8
d8687cfc84e3420998ebc6b43225fe04,897988ddb8684852b9a8411582834358
859362e67420400aaed799d2beaa03b2,65526f40ab9b4a68b9d89bdba982c28f
ed29fca454ec434caaec3604120a85f1,0655386242714893917592e8d03d98ed
d7f2b1a2723d42969edc2e6cb7ea9f6c,745264d508e645369fb91da5bb68b3dc
e3753662b9e6424fb1a8f60bb8fd7beb,4848ebed526d4498b112d2a6310bbc2c
435c4e3e917c4936b4cc0a664991dc0f,8a34feafd6804400a2c9272e10662d70
82f173efe7a54b56ad7b014923192560,81407bec9be944c9b80e2e7fbe65ce07
1e7d2a74c24a4948a2663c55c6e973e8,304a646840544583b50a6db338f8a93e
45b082c130c643c2835b94beeb0e0f9c,9394a07550d84ed2a602a78f33785408
f454a9c5b81348f687dbaa6096b47bb9,c2aad10e4f6e40a29b7a6774beef3e3a
8c37027f92784770abdbdc5ba732e43c,8858608c0e794805b8d5076cbdf6ed5b
bb322cfc29ff4a22b184e1693d86c7f3,34b444c7abd6470f967af3f783e05375
b5935aa181364f54bd8816c7bc173226,95d1a5324e7043a8918928537bcd6c76
902fb838417a484896d0686d9d6c2d91,fce42075ad2346d4818110b8c0ef27ca
c2fb5c6b62324bf9956da675cb2b2b21,0c205efc21644fd88278c2ab79b0f272
ae2572fae4ca4adb843acb0ef0c0a52e,516201d07d1d4b60b9cba1a6c3b1a2ef
0e7511778182484095edc6d0a1bf9bce,695ebf167615465ab82d3347e0afa21c
f01bdbede64545feb1ce1038f380a72f,b0fa68deeceb402684f692d3913cd6a5
a0b91bd35f014d5599f443bfb15d22e8,333194518d3e467f9997377243e0830e
5c6d623c2db74c4eb595436cccd8c49e,785ba84465494052860f8e3689b10e6d
e7f0b9d318624dc48c9971f770b2d25f,59b6f862ed1b4247a610f162a6d8f2c4
150fb66bae19485688fe07d8c48d1f6d,ce9869e2aaee42c6a17ddcfe749ee775
7d64fa44607f4d70bd44e4a610dd24b9,4b2dcabd64ca4a139d7a48adc2c36186
5cd0f61cbc5748619328342dc6624b9b,2bc8b15fa5ab47dfaf158677f2d0e5de
e39a8d60a56844d695e9579bce8f0335,54742d6c5d704efa8f0814456453573a
156b57c1570a48bc97f84c4aabb14dfe,328ea95d5a0c4c78bff6ee3c8d9387ab
1bc30b723612425eabf0ed0266b6b984,1116d55507d748a685e5fdc3a3532a2c
23637e5ad68f460ba84dda342ccc75ba,5b8878fd34ca4ebcb7da403f9aa33946
f0db8cb50b92415a86ef9413fe97cf04,c4b4dc6c635b4dfb896e88b77ac83140
8e31703e4f854276bbb8f037f5ff027e,09ffb5c6819d4cd1ba6df88ce469358a
b099a1e00e3542bf8aa7de94df50c92b,9cc4a67b767e4db892d43a3ca1a9bec9
b13cb1d61981438896c785a579998c08,04a73db20a234ace8b6c5dc6d73c9e34
fdad0ed4534f48d5be333768a7df07a4,8c125a20be704d348a10c32277573b72
024aea97fe4f453abb4abef16be7428a,8585a953c8a849df9926f7386de2b516
e4cef191b6c440b7ab7671ed42ecaa4b,56058bfef0a242c6a05048a2358ff448
270d986557f5430886f129521871fd98,c2d4e3720f954171964f74d8a50761ad
bfbb8510e6d54c709953fc9515a522a0,c4a38e908ae1478a9be16f0f3e9473c1
23817fe7552d4c3584dc7de5425cbf80,167c746959b34a688a37e8dfe95dac3b
880dd4710aa141d2a93c51fb10cbad57,2ce94f10379247a9a4f9ac929249feab
82a31b3ccfd64c7696dd76691b924c0b,6ff2469b811f4264932e8ccead4a7a3a
8e4c3216d75d415da1eedf6f42d492fc,852b4ff5d7324db5950dde176ef33263
f9eb29a71be14156ad6752fcac3a74c3,538d902d11c7406a8496428ca59bce28
520d749ce0f1461da755a15f07a71cf0,d0d202a14dd94832bbf16e425404aadf
14b3512a01534d70a625d556a575aacc,0ee0e8d9cbf246e592bfc71e95e9774a
9cf241bcba68432cb6da9b0465ca7069,e816687380224ae3950cff8f655f74f8
2ebde320877a4bb3a37c94e27179c665,9f8ca7f2bbb0496ca7b5bcc4d039e456
6a1053bacb41428c96fa42ccc0ec8c09,faf29bf1769b409ca27c985cd90d2cd6
8519906664614095add490a301fbe365,5debdfe378474c238d00c3c36e2160be
8d9e7d7762b84a34a8238571848675e2,2997c0cc9cf74c9eb856270085d65c1f
ef71eeb0252142b3987566faa6d3dbd2,ab6720a4ecbb40b0b422cd48ab0f68fd
289853dee86447f09471b53a5e7404c3,929db6becad144728c6d970abb0c9c5b
e93b2da46f4146a4b0ed7a87b972043b,a1f6c7b367f44a12a5bfc51a57dda897
074fcbf9504043b3a5a1dd3b25549126,c4ec0322107e4a70bc13f04849b2ea9b
02ca37eac65e4f549f0bb456d18720b1,5f514fb6acc645b7ad66981037ea71ea
04f09e2c73e94cf992f053f82082a7f2,9c43930d97d0404ea785c059f48300a8
4f0ea68026fa45669a62167719ca56e9,74ffa3d5174649cd9076fa720b019640
325e275ed0664738976450af82ffd0d5,deb74e9a088645b3a76519d945506390
72d8c119bd27448a97584b96ee8cc40a,3ab3bd5f5fa240e5ade5eda0811ac4be
55d76e70156746f1b6c5e301326e6d38,147a4bf0586b40f7b0c8d894e73be43b
211d069e370d420482e3ef74acf64e60,088dde2b23b145ff98962753c8a6bd2f
cf4aba478fa24430ad525d8dd34b34cd,dae49efc33af4ccc96a51bb6d26d5595
af6f6ba1f36c4df2bb01edc9617fa39f,389e067680f24f0fa5645f89620607b0
0c24709e31e24efbba27406c1ebdb51d,acf454cf7070433c9292439327534f49
b18df5d371644d3eb3bbafeaf81a462e,838332bd7cb14ef2979c8952c81315b4
c15e4a198cdb4587a0d2b1a994e19907,84bcb17aa4f043cf9d73c620a442ab42
ce95e57ee69a408d8f6b817dd7a8bb10,4bb98bc9c7984355b88d9cfa302994f5
c980a74276644147b56cea495f5868cb,3d9a79cb9cbd442d9bd9f2349fd35c4b
609f2e6d90174d95b57692601a7b03ef,1179f98f053746ebac461b44871d144f
2c9a6dfda83c44a9a19fb3c6b1a4ffb8,6f0b470565e64cb586111ef21ca52122
a0fa448d85ce4c5897df55731212fe66,b495ef8996114121a69a5df26c340872
9943e4de10304d6d80ae3ae50b0f126d,fcf30ee625ce4c6099262ae8bcbaa2da
7c5a7e264b6e4c1aa1c5faee3f1b64f6,13f82afc952f4b62a8447ef5b231fd18
fe4c5e9c9b5c457899fb9879dd9be0d3,be5b31a80e684923a7d0da2c8f77d6eb
b6bfecad590b4a5fb43f6280a6d642a3,06186969d5c1439aa0fa31609303a2d1
28ee87e880d64f67bdc92f3776d2cb6e,edbe68ef575e4ae6854b9a2447a04742
aacb82fb9b0d4c119476bebe4f8c26c6,865bdc0b3bca45e2886d492a49e26b81
b014ba131cf447208d5dbccfb9412c6f,2fcbd1b3b3dc47918a4f5b9602bf3a9f
0c66fb13498a4251a06cacac397de9af,af1616db43dc40c2b64b4a282fd1e722
395811a0901346709edb5276167346db,636f036d27ec43a288729cb41b2ba1c0
026ff41a029c41cfaf22206209a9f852,37270204685d4fc5aeeda3045ec7ec42
cf4ae5af265844ad8f4239ff230bdec8,3c58bf8c32714fff934d7c5e22d0d367
37712b9d9dd442d580d6d9d819b824dc,e617833006b140e7860232575d942750
0cfb4aac35764b04b05cf1eb3201608f,8d909733ce4b40e8aff2a9bca921bfa9
71b9784ef157444ea239052616855a92,aebc1433393043bf9b5a2dca8b8fe807
